Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Day,Month
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0184,Grassland,2018,2018-05-31,07:45:00,07:55:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,24,81,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034.0,93601.0,EAME,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,31,5
HAFE,HAFE-0124,Grassland,2018,2018-05-31,06:57:00,07:07:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,22,85,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977.0,GRCA,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,31,5
HAFE,HAFE-0067,Grassland,2018,2018-05-31,05:46:00,05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23,78,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,31,5
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,2.5 - 5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,85739.0,HAWO,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0067,Grassland,2018,2018-07-06,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,26,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0124,Grassland,2018,2018-07-06,09:02:00,09:12:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,29,68,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,True,6,7
HAFE,HAFE-0124,Grassland,2018,2018-07-06,09:02:00,09:12:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,29,68,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,True,6,7
HAFE,HAFE-0124,Grassland,2018,2018-07-06,09:02:00,09:12:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Gray Catbird,Dumetella carolinensis,178625.0,89977.0,GRCA,False,False,29,68,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,False,6,7
HAFE,HAFE-0124,Grassland,2018,2018-07-06,09:02:00,09:12:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,29,68,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-06,06:31:00,06:41:00,Brian Swimelar,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26,84,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,6,7
HAFE,HAFE-0184,Grassland,2018,2018-07-18,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,20,82,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,18,7
